wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.66,7.66,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,210.68,671.0
7.71,7.71,1,2,2,1.592263,0.390625,1.650854,0.375,5.555555555555555e-05,1380.28,671.0
7.76,7.76,1,3,3,1.603369,0.359375,1.635025,0.369792,7.407407407407407e-05,1324.38,671.0
7.81,7.81,1,4,4,1.826963,0.296875,1.68301,0.351562,9.259259259259259e-05,1339.19,671.0
8.14,8.14,1,5,5,1.30837,0.46875,1.608082,0.375,0.0001111111111111111,1328.03,671.0
8.19,8.19,1,6,6,1.714317,0.359375,1.625788,0.372396,0.00012962962962962963,1369.46,671.0
8.32,8.32,1,7,7,1.25086,0.453125,1.572227,0.383929,0.00014814814814814815,1354.52,671.0
8.37,8.37,1,8,8,1.666719,0.34375,1.584038,0.378906,0.00016666666666666666,1311.88,671.0
9.03,9.03,1,9,9,1.54066,0.296875,1.579218,0.369792,0.00018518518518518518,1372.19,671.0
9.08,9.08,1,10,10,1.249574,0.484375,1.546254,0.38125,0.0002037037037037037,1333.53,671.0
9.16,9.16,1,11,11,1.366719,0.4375,1.529933,0.386364,0.0002222222222222222,1299.53,671.0
9.21,9.21,1,12,12,1.25184,0.484375,1.506758,0.394531,0.00024074074074074072,1343.04,671.0
9.93,9.93,1,13,13,1.401247,0.40625,1.498642,0.395433,0.00025925925925925926,1337.08,671.0
9.98,9.98,1,14,14,1.263623,0.4375,1.481855,0.398438,0.0002777777777777778,1381.42,671.0
10.02,10.02,1,15,15,1.299693,0.46875,1.469711,0.403125,0.0002962962962962963,1380.94,671.0
10.07,10.07,1,16,16,1.352418,0.453125,1.46238,0.40625,0.0003148148148148148,1346.78,671.0
10.68,10.68,1,17,17,1.176997,0.5625,1.445593,0.415441,0.0003333333333333333,1282.13,671.0
10.73,10.73,1,18,18,1.264177,0.5,1.435514,0.420139,0.0003518518518518519,1306.13,671.0
10.78,10.78,1,19,19,1.239347,0.5,1.425189,0.424342,0.00037037037037037035,1343.25,671.0
10.82,10.82,1,20,20,1.355609,0.453125,1.42171,0.425781,0.0003888888888888889,1346.14,671.0
11.45,11.45,1,21,21,1.354419,0.46875,1.418506,0.427827,0.0004074074074074074,1323.29,671.0
11.5,11.5,1,22,22,1.212798,0.515625,1.409156,0.431818,0.00042592592592592595,1316.56,671.0
11.55,11.55,1,23,23,1.224803,0.53125,1.40114,0.436141,0.0004444444444444444,1356.34,671.0
11.6,11.6,1,24,24,1.240501,0.5,1.394447,0.438802,0.000462962962962963,1308.07,671.0
12.23,12.23,1,25,25,1.226463,0.5,1.387728,0.44125,0.00048148148148148144,1355.23,671.0
12.28,12.28,1,26,26,1.310184,0.453125,1.384745,0.441707,0.0005,1324.1,671.0
12.33,12.33,1,27,27,1.179046,0.546875,1.377127,0.445602,0.0005185185185185185,1335.97,671.0
12.38,12.38,1,28,28,1.221038,0.5,1.371552,0.447545,0.0005370370370370371,1344.33,671.0
13.05,13.05,1,29,29,0.961437,0.65625,1.35741,0.454741,0.0005555555555555556,1296.35,671.0
13.1,13.1,1,30,30,0.919683,0.703125,1.342819,0.463021,0.0005740740740740741,1331.02,671.0
13.15,13.15,1,31,31,1.127603,0.5625,1.335877,0.46623,0.0005925925925925926,1373.35,671.0
13.19,13.19,1,32,32,1.268026,0.515625,1.333756,0.467773,0.0006111111111111112,1349.91,671.0
13.76,13.76,1,33,33,1.079474,0.609375,1.326051,0.472064,0.0006296296296296296,1332.39,671.0
13.81,13.81,1,34,34,1.095166,0.515625,1.31926,0.473346,0.0006481481481481481,1361.19,671.0
13.86,13.86,1,35,35,1.210141,0.546875,1.316142,0.475446,0.0006666666666666666,1290.24,671.0
13.91,13.91,1,36,36,1.004702,0.59375,1.307491,0.478733,0.0006851851851851853,1340.07,671.0
14.47,14.47,1,37,37,1.071746,0.609375,1.30112,0.482264,0.0007037037037037038,1254.0,671.0
14.52,14.52,1,38,38,1.354529,0.46875,1.302525,0.481908,0.0007222222222222222,1196.27,671.0
14.58,14.58,1,39,39,1.030772,0.5625,1.295557,0.483974,0.0007407407407407407,1252.07,671.0
14.75,14.75,1,40,40,1.131177,0.625,1.291448,0.4875,0.0007592592592592593,1249.39,671.0
15.35,15.35,1,41,41,1.070143,0.640625,1.28605,0.491235,0.0007777777777777778,1274.53,671.0
15.41,15.41,1,42,42,1.172115,0.59375,1.283337,0.493676,0.0007962962962962962,1242.45,671.0
15.46,15.46,1,43,43,1.112011,0.578125,1.279353,0.49564,0.0008148148148148148,1234.48,671.0
15.51,15.51,1,44,44,1.125362,0.578125,1.275853,0.497514,0.0008333333333333334,1317.42,671.0
16.18,16.18,1,45,45,1.231794,0.53125,1.274874,0.498264,0.0008518518518518519,1251.39,671.0
