wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.42,7.42,1,1,1,1.773855,0.34375,1.773855,0.34375,3.7037037037037037e-05,261.9,669.4
7.45,7.45,1,2,2,1.679379,0.34375,1.726617,0.34375,5.555555555555555e-05,2346.53,669.4
7.47,7.47,1,3,3,1.739499,0.359375,1.730911,0.348958,7.407407407407407e-05,2415.88,669.4
7.5,7.5,1,4,4,1.590122,0.390625,1.695714,0.359375,9.259259259259259e-05,2455.16,669.4
7.94,7.94,1,5,5,1.506184,0.453125,1.657808,0.378125,0.0001111111111111111,2305.53,669.4
7.97,7.97,1,6,6,1.563854,0.421875,1.642149,0.385417,0.00012962962962962963,2374.99,669.4
8.0,8.0,1,7,7,1.485717,0.375,1.619801,0.383929,0.00014814814814814815,2447.69,669.4
8.02,8.02,1,8,8,1.59604,0.359375,1.616831,0.380859,0.00016666666666666666,2464.43,669.4
8.65,8.65,1,9,9,1.24294,0.46875,1.575288,0.390625,0.00018518518518518518,2328.53,669.4
8.68,8.68,1,10,10,1.39914,0.421875,1.557673,0.39375,0.0002037037037037037,2431.17,669.4
8.71,8.71,1,11,11,1.274974,0.546875,1.531973,0.40767,0.0002222222222222222,2444.97,669.4
8.76,8.76,1,12,12,1.309822,0.5,1.513461,0.415365,0.00024074074074074072,2357.92,669.4
9.34,9.34,1,13,13,1.239158,0.4375,1.49236,0.417067,0.00025925925925925926,2334.79,669.4
9.38,9.38,1,14,14,1.140429,0.515625,1.467222,0.424107,0.0002777777777777778,1850.07,669.4
9.41,9.41,1,15,15,1.231971,0.46875,1.451539,0.427083,0.0002962962962962963,2428.51,669.4
9.74,9.74,1,16,16,1.210295,0.5,1.436461,0.431641,0.0003148148148148148,2435.98,669.4
10.17,10.17,1,17,17,1.281929,0.5,1.427371,0.435662,0.0003333333333333333,2461.11,669.4
10.2,10.2,1,18,18,1.433365,0.46875,1.427704,0.4375,0.0003518518518518519,2388.41,669.4
10.34,10.34,1,19,19,1.449157,0.375,1.428833,0.434211,0.00037037037037037035,2376.23,669.4
10.67,10.67,1,20,20,1.229324,0.46875,1.418858,0.435937,0.0003888888888888889,2408.31,669.4
10.87,10.87,1,21,21,1.374537,0.34375,1.416747,0.431548,0.0004074074074074074,2444.54,669.4
10.9,10.9,1,22,22,1.108571,0.53125,1.402739,0.43608,0.00042592592592592595,2461.45,669.4
11.2,11.2,1,23,23,1.468128,0.359375,1.405582,0.432745,0.0004444444444444444,2344.87,669.4
11.35,11.35,1,24,24,1.350066,0.484375,1.403269,0.434896,0.000462962962962963,2376.8,669.4
11.6,11.6,1,25,25,1.207866,0.609375,1.395453,0.441875,0.00048148148148148144,2293.09,669.4
11.63,11.63,1,26,26,1.050883,0.546875,1.3822,0.445913,0.0005,2415.1,669.4
12.05,12.05,1,27,27,1.147379,0.484375,1.373503,0.447338,0.0005185185185185185,2428.16,669.4
12.07,12.07,1,28,28,1.269253,0.5,1.36978,0.449219,0.0005370370370370371,2439.9,669.4
12.29,12.29,1,29,29,1.096587,0.59375,1.360359,0.454203,0.0005555555555555556,2451.31,669.4
12.48,12.48,1,30,30,1.280328,0.546875,1.357692,0.457292,0.0005740740740740741,2295.05,669.4
12.81,12.81,1,31,31,1.074725,0.6875,1.348564,0.464718,0.0005925925925925926,2450.21,669.4
12.84,12.84,1,32,32,1.250455,0.515625,1.345498,0.466309,0.0006111111111111112,2286.09,669.4
13.04,13.04,1,33,33,1.049044,0.625,1.336514,0.471117,0.0006296296296296296,2459.19,669.4
