elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.9,0.0,2408.722432,99,5022,79,2407.5,3984.6
31.0,101.6,2450.57536,95,5042,80,3062.3,4005.6
46.0,101.7,2470.268928,99,5042,78,3072.4,4005.6
61.0,100.2,2470.436864,99,5042,76,2408.3,4005.6
76.1,103.3,2470.46144,98,5046,77,2952.1,4005.6
91.1,98.9,2470.735872,99,5040,79,3072.4,4007.7
106.6,99.7,2470.735872,98,5040,79,2962.7,4007.7
121.7,99.8,2470.752256,98,5040,78,3072.4,4007.7
136.7,103.2,2470.760448,98,5040,78,3072.4,4007.7
