epoch,train_loss,train_acc,val_acc,val_macro_f1,val_weighted_f1,val_macro_precision,val_macro_recall,val_mmae,lr_end,train_time_s,val_time_s,epoch_time_s,gpu_peak_mb,is_best
1,1.08716,0.562207,0.682256,0.689871,0.681732,0.696062,0.68824,0.760898,4.995305164319249e-05,25.16,3.02,28.18,3745.8,True
2,0.581463,0.787559,0.631362,0.633948,0.629453,0.695435,0.621245,0.91076,4.990610328638498e-05,24.71,2.38,27.09,3747.1,False
3,0.363145,0.872653,0.687758,0.70456,0.695347,0.724825,0.694336,0.788858,4.9859154929577466e-05,24.66,3.14,27.8,3747.1,True
4,0.197919,0.938674,0.668501,0.676742,0.66882,0.718124,0.66435,0.814646,4.9812206572769954e-05,25.29,2.39,27.68,3747.1,False
5,0.146414,0.952758,0.679505,0.687152,0.679698,0.70143,0.68116,0.801326,4.976525821596245e-05,24.74,2.44,27.18,3747.1,False
