elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2526.507008,3,1697,51,669.4,853.5
30.1,22.6,2609.283072,0,1729,42,669.4,853.5
45.1,22.4,2609.3568,0,1669,42,669.4,853.5
60.1,22.8,2609.43872,0,1739,45,714.3,853.5
75.1,22.2,2609.471488,0,1709,43,670.0,853.5
90.2,24.2,2609.586176,60,1744,46,631.5,853.5
105.2,22.6,2609.635328,11,1669,48,669.4,853.5
120.2,23.2,2609.672192,1,1742,45,669.4,853.5
135.2,22.6,2609.672192,0,1673,45,669.4,853.5
