elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2629.033984,0,2640,48,671.0,1847.6
30.1,33.0,2670.014464,5,2711,52,671.0,1858.1
45.1,32.5,2670.112768,1,2655,51,671.0,1858.1
60.1,32.1,2670.219264,1,2715,49,633.1,1858.1
75.1,32.1,2670.247936,26,2673,50,671.6,1858.1
90.2,32.1,2670.301184,28,2746,52,671.6,1858.1
105.2,32.4,2670.309376,1,2660,50,633.1,1858.1
120.2,33.0,2670.317568,48,2736,59,671.0,1858.1
135.2,33.5,2670.342144,13,2695,55,671.0,1858.1
