wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
8.31,8.31,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,244.52,671.0
8.36,8.36,1,2,2,1.591828,0.390625,1.650636,0.375,5.555555555555555e-05,1205.21,671.0
8.42,8.42,1,3,3,1.602971,0.359375,1.634748,0.369792,7.407407407407407e-05,1212.01,671.0
8.47,8.47,1,4,4,1.83438,0.296875,1.684656,0.351562,9.259259259259259e-05,1196.81,671.0
8.84,8.84,1,5,5,1.312813,0.46875,1.610287,0.375,0.0001111111111111111,1214.94,671.0
8.89,8.89,1,6,6,1.708483,0.359375,1.626653,0.372396,0.00012962962962962963,1188.89,671.0
9.03,9.03,1,7,7,1.248444,0.484375,1.572623,0.388393,0.00014814814814814815,1216.8,671.0
9.08,9.08,1,8,8,1.659004,0.34375,1.583421,0.382812,0.00016666666666666666,1230.82,671.0
9.73,9.73,1,9,9,1.544999,0.265625,1.579152,0.369792,0.00018518518518518518,1209.47,671.0
9.78,9.78,1,10,10,1.255489,0.484375,1.546786,0.38125,0.0002037037037037037,1205.34,671.0
9.87,9.87,1,11,11,1.365091,0.4375,1.530268,0.386364,0.0002222222222222222,1246.17,671.0
9.92,9.92,1,12,12,1.252794,0.484375,1.507145,0.394531,0.00024074074074074072,1245.96,671.0
10.6,10.6,1,13,13,1.398113,0.390625,1.498758,0.394231,0.00025925925925925926,1197.0,671.0
10.65,10.65,1,14,14,1.255687,0.484375,1.481396,0.40067,0.0002777777777777778,1232.19,671.0
10.71,10.71,1,15,15,1.292544,0.46875,1.468806,0.405208,0.0002962962962962963,1205.92,671.0
10.76,10.76,1,16,16,1.359579,0.4375,1.461979,0.407227,0.0003148148148148148,1242.14,671.0
11.34,11.34,1,17,17,1.178383,0.578125,1.445297,0.417279,0.0003333333333333333,1242.89,671.0
11.4,11.4,1,18,18,1.274473,0.5,1.435807,0.421875,0.0003518518518518519,1207.29,671.0
11.45,11.45,1,19,19,1.236993,0.5,1.425343,0.425987,0.00037037037037037035,1240.5,671.0
11.5,11.5,1,20,20,1.356943,0.46875,1.421923,0.428125,0.0003888888888888889,1205.02,671.0
12.03,12.03,1,21,21,1.364287,0.453125,1.419178,0.429315,0.0004074074074074074,1224.12,671.0
12.08,12.08,1,22,22,1.204453,0.515625,1.409418,0.433239,0.00042592592592592595,1232.5,671.0
12.14,12.14,1,23,23,1.236886,0.53125,1.401917,0.4375,0.0004444444444444444,1217.92,671.0
12.19,12.19,1,24,24,1.24619,0.5,1.395428,0.440104,0.000462962962962963,1239.61,671.0
12.85,12.85,1,25,25,1.232452,0.5,1.388909,0.4425,0.00048148148148148144,1212.49,671.0
12.91,12.91,1,26,26,1.31402,0.46875,1.386029,0.44351,0.0005,1204.66,671.0
12.96,12.96,1,27,27,1.173301,0.53125,1.37815,0.446759,0.0005185185185185185,1202.83,671.0
13.02,13.02,1,28,28,1.217863,0.484375,1.372425,0.448103,0.0005370370370370371,1177.45,671.0
13.64,13.64,1,29,29,0.960718,0.671875,1.358228,0.455819,0.0005555555555555556,1226.37,671.0
13.69,13.69,1,30,30,0.922393,0.703125,1.343701,0.464062,0.0005740740740740741,1275.65,671.0
13.74,13.74,1,31,31,1.133891,0.546875,1.336933,0.466734,0.0005925925925925926,1236.04,671.0
13.8,13.8,1,32,32,1.279791,0.5,1.335147,0.467773,0.0006111111111111112,1227.04,671.0
14.34,14.34,1,33,33,1.096656,0.609375,1.32792,0.472064,0.0006296296296296296,1247.97,671.0
14.39,14.39,1,34,34,1.097927,0.515625,1.321155,0.473346,0.0006481481481481481,1201.42,671.0
14.45,14.45,1,35,35,1.210265,0.546875,1.317987,0.475446,0.0006666666666666666,1249.16,671.0
14.5,14.5,1,36,36,1.007821,0.59375,1.309371,0.478733,0.0006851851851851853,1217.71,671.0
15.01,15.01,1,37,37,1.080734,0.609375,1.303192,0.482264,0.0007037037037037038,1162.91,671.0
15.06,15.06,1,38,38,1.360815,0.46875,1.304708,0.481908,0.0007222222222222222,1242.37,671.0
15.11,15.11,1,39,39,1.046558,0.578125,1.298089,0.484375,0.0007407407407407407,1217.38,671.0
15.32,15.32,1,40,40,1.125607,0.609375,1.293777,0.4875,0.0007592592592592593,1246.22,671.0
15.8,15.8,1,41,41,1.06436,0.640625,1.288181,0.491235,0.0007777777777777778,1241.52,671.0
15.9,15.9,1,42,42,1.180698,0.59375,1.285622,0.493676,0.0007962962962962962,1240.89,671.0
15.95,15.95,1,43,43,1.117668,0.5625,1.281716,0.495276,0.0008148148148148148,1216.98,671.0
16.01,16.01,1,44,44,1.142035,0.578125,1.278542,0.497159,0.0008333333333333334,1228.8,671.0
16.52,16.52,1,45,45,1.236192,0.5,1.277601,0.497222,0.0008518518518518519,1195.2,671.0
16.74,16.74,1,46,46,1.064482,0.578125,1.272968,0.498981,0.0008703703703703704,1243.87,671.0
16.79,16.79,1,47,47,1.043362,0.671875,1.268082,0.50266,0.0008888888888888888,1203.63,671.0
16.84,16.84,1,48,48,0.89492,0.6875,1.260308,0.50651,0.0009074074074074074,1238.79,671.0
17.27,17.27,1,49,49,0.995786,0.59375,1.25491,0.508291,0.000925925925925926,1213.26,671.0
17.54,17.54,1,50,50,1.055915,0.640625,1.25093,0.510938,0.0009444444444444445,1228.29,671.0
17.6,17.6,1,51,51,1.117269,0.484375,1.248309,0.510417,0.0009629629629629629,1240.12,671.0
17.65,17.65,1,52,52,1.139614,0.53125,1.246219,0.510817,0.0009814814814814816,1219.36,671.0
17.99,17.99,1,53,53,0.831748,0.65625,1.238399,0.513561,0.001,1212.89,671.0
18.02,18.02,1,54,54,0.278106,1.0,1.220615,0.522569,0.001,34.54,633.1
21.61,21.61,2,55,1,1.00657,0.625,1.00657,0.625,0.000999989553622803,1203.21,671.0
21.67,21.67,2,56,2,1.030977,0.65625,1.018774,0.640625,0.0009999582149277186,1236.69,671.0
21.72,21.72,2,57,3,0.876482,0.578125,0.971343,0.619792,0.0009999059852242506,1230.52,671.0
21.81,21.81,2,58,4,0.904237,0.671875,0.954566,0.632812,0.0009998328666948437,1240.12,671.0
22.35,22.35,2,59,5,1.10021,0.625,0.983695,0.63125,0.0009997388623947927,1219.79,671.0
22.4,22.4,2,60,6,0.95437,0.625,0.978807,0.630208,0.000999623976252115,1242.11,671.0
22.6,22.6,2,61,7,1.002999,0.6875,0.982263,0.638393,0.0009994882130673868,1249.43,671.0
22.67,22.67,2,62,8,0.83529,0.671875,0.963892,0.642578,0.0009993315785135415,1216.92,671.0
23.13,23.13,2,63,9,0.810334,0.703125,0.94683,0.649306,0.0009991540791356342,1203.1,671.0
23.19,23.19,2,64,10,0.827603,0.6875,0.934907,0.653125,0.000998955722350566,1191.76,671.0
23.24,23.24,2,65,11,0.786253,0.671875,0.921393,0.65483,0.0009987365164467767,1214.37,671.0
23.47,23.47,2,66,12,0.960899,0.65625,0.924685,0.654948,0.000998496470583896,1199.66,671.0
24.0,24.0,2,67,13,0.731483,0.734375,0.909824,0.661058,0.000998235594792363,1239.6,671.0
24.05,24.05,2,68,14,0.840715,0.671875,0.904887,0.66183,0.0009979538999730047,1233.47,671.0
24.1,24.1,2,69,15,1.053527,0.59375,0.914797,0.657292,0.0009976513978965829,1215.2,671.0
24.28,24.28,2,70,16,0.857371,0.640625,0.911207,0.65625,0.0009973281012033007,1213.71,671.0
24.81,24.81,2,71,17,0.753563,0.65625,0.901934,0.65625,0.000996984023402275,1246.62,671.0
24.86,24.86,2,72,18,0.92181,0.609375,0.903038,0.653646,0.0009966191788709714,1204.96,671.0
24.91,24.91,2,73,19,1.088894,0.625,0.91282,0.652138,0.0009962335828546047,1238.38,671.0
25.06,25.06,2,74,20,0.853394,0.640625,0.909849,0.651563,0.0009958272514655007,1239.07,671.0
25.64,25.64,2,75,21,1.001655,0.625,0.914221,0.650298,0.0009954002016824225,1245.09,671.0
25.7,25.7,2,76,22,1.037279,0.625,0.919814,0.649148,0.0009949524513498636,1212.24,671.0
25.75,25.75,2,77,23,0.932743,0.6875,0.920376,0.650815,0.0009944840191772985,1223.41,671.0
25.8,25.8,2,78,24,1.04459,0.65625,0.925552,0.651042,0.0009939949247384046,1194.41,671.0
26.38,26.38,2,79,25,0.966753,0.640625,0.9272,0.650625,0.0009934851884702415,1231.03,671.0
26.44,26.44,2,80,26,1.05848,0.609375,0.932249,0.649038,0.0009929548316723982,1237.1,671.0
26.49,26.49,2,81,27,0.895826,0.625,0.9309,0.648148,0.000992403876506104,1241.17,671.0
26.67,26.67,2,82,28,1.109322,0.640625,0.937272,0.647879,0.0009918323459933004,1212.72,671.0
27.11,27.11,2,83,29,0.825648,0.671875,0.933423,0.648707,0.000991240264015681,1203.46,671.0
27.16,27.16,2,84,30,0.886669,0.671875,0.931865,0.649479,0.0009906276553136924,1228.72,671.0
27.21,27.21,2,85,31,0.901107,0.59375,0.930873,0.647681,0.0009899945454855006,1237.26,671.0
27.58,27.58,2,86,32,1.161268,0.546875,0.938072,0.644531,0.0009893409609859221,1211.79,671.0
28.02,28.02,2,87,33,1.021148,0.625,0.94059,0.643939,0.000988666929125318,1209.44,671.0
28.07,28.07,2,88,34,1.001046,0.609375,0.942368,0.642923,0.0009879724780684517,1184.65,671.0
28.13,28.13,2,89,35,0.780332,0.71875,0.937738,0.645089,0.000987257636833315,1216.41,671.0
28.3,28.3,2,90,36,0.64822,0.734375,0.929696,0.647569,0.0009865224352899118,1128.45,671.0
28.77,28.77,2,91,37,0.828591,0.734375,0.926964,0.649916,0.0009857669041590134,1235.46,671.0
28.82,28.82,2,92,38,0.818557,0.671875,0.924111,0.650493,0.0009849910750108718,1210.28,671.0
