elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2495.844352,1,1742,46,671.0,941.6
30.1,24.8,2603.892736,16,1802,54,671.0,941.6
45.1,24.2,2603.9296,0,1746,44,633.1,941.6
60.1,23.1,2603.986944,24,1803,47,671.6,941.6
75.1,23.2,2604.056576,10,1743,46,671.6,941.6
90.2,24.0,2738.348032,0,1803,45,633.1,941.6
105.2,24.2,2738.376704,0,1747,45,671.0,941.6
120.2,24.0,2738.393088,25,1806,48,671.0,941.6
135.2,24.4,2738.405376,1,1742,45,671.0,941.6
