elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2558.173184,35,1941,49,671.0,1142.9
30.1,26.9,2599.13728,0,2004,47,671.0,1145.0
45.1,25.3,2599.272448,32,1948,53,633.1,1145.0
60.1,25.4,2599.333888,0,2001,46,671.6,1145.0
75.1,25.2,2599.34208,1,1945,45,671.6,1145.0
90.2,26.6,2599.354368,0,2003,46,671.0,1145.0
105.2,25.5,2599.354368,0,1947,47,671.0,1145.0
120.2,26.6,2599.391232,45,2004,53,671.0,1145.0
135.2,25.2,2599.40352,0,1943,47,671.0,1145.0
