wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.47,7.47,1,1,1,2.088673,0.234375,2.088673,0.234375,3.7037037037037037e-05,202.8,671.0
7.53,7.53,1,2,2,2.218976,0.171875,2.153824,0.203125,5.555555555555555e-05,1155.38,671.0
7.59,7.59,1,3,3,1.685662,0.4375,1.99777,0.28125,7.407407407407407e-05,1135.03,671.0
7.64,7.64,1,4,4,1.804789,0.390625,1.949525,0.308594,9.259259259259259e-05,1163.98,671.0
8.37,8.37,1,5,5,1.623123,0.359375,1.884244,0.31875,0.0001111111111111111,1186.19,671.0
8.42,8.42,1,6,6,1.760799,0.34375,1.86367,0.322917,0.00012962962962962963,1159.62,671.0
8.48,8.48,1,7,7,1.463005,0.359375,1.806432,0.328125,0.00014814814814814815,1177.84,671.0
8.53,8.53,1,8,8,1.643792,0.359375,1.786102,0.332031,0.00016666666666666666,1157.41,671.0
9.05,9.05,1,9,9,1.243039,0.5,1.725762,0.350694,0.00018518518518518518,1168.17,671.0
9.11,9.11,1,10,10,1.170005,0.59375,1.670186,0.375,0.0002037037037037037,1181.59,671.0
9.16,9.16,1,11,11,1.343784,0.421875,1.640513,0.379261,0.0002222222222222222,1177.79,671.0
9.22,9.22,1,12,12,1.392335,0.4375,1.619832,0.384115,0.00024074074074074072,1167.39,671.0
9.91,9.91,1,13,13,1.420086,0.34375,1.604467,0.38101,0.00025925925925925926,1168.55,671.0
9.97,9.97,1,14,14,1.306386,0.4375,1.583175,0.385045,0.0002777777777777778,1110.64,671.0
10.02,10.02,1,15,15,1.288986,0.46875,1.563563,0.390625,0.0002962962962962963,1153.06,671.0
10.08,10.08,1,16,16,1.416033,0.484375,1.554342,0.396484,0.0003148148148148148,1157.54,671.0
10.7,10.7,1,17,17,1.34403,0.5,1.541971,0.402574,0.0003333333333333333,1147.58,671.0
10.75,10.75,1,18,18,1.496567,0.4375,1.539448,0.404514,0.0003518518518518519,1184.73,671.0
10.81,10.81,1,19,19,1.376244,0.421875,1.530859,0.405428,0.00037037037037037035,1138.99,671.0
10.86,10.86,1,20,20,1.350443,0.453125,1.521838,0.407813,0.0003888888888888889,1185.29,671.0
11.41,11.41,1,21,21,1.14087,0.59375,1.503697,0.416667,0.0004074074074074074,1140.83,671.0
11.47,11.47,1,22,22,1.324401,0.484375,1.495547,0.419744,0.00042592592592592595,1151.13,671.0
11.53,11.53,1,23,23,1.318543,0.546875,1.487851,0.425272,0.0004444444444444444,1155.2,671.0
11.58,11.58,1,24,24,1.227988,0.5625,1.477023,0.43099,0.000462962962962963,1178.58,671.0
12.18,12.18,1,25,25,1.223693,0.515625,1.46689,0.434375,0.00048148148148148144,1175.35,671.0
12.23,12.23,1,26,26,1.142084,0.609375,1.454398,0.441106,0.0005,1148.97,671.0
12.29,12.29,1,27,27,1.087697,0.578125,1.440816,0.446181,0.0005185185185185185,1179.71,671.0
12.34,12.34,1,28,28,1.027268,0.609375,1.426046,0.452009,0.0005370370370370371,1160.76,671.0
13.07,13.07,1,29,29,1.311072,0.453125,1.422082,0.452047,0.0005555555555555556,1152.18,671.0
13.14,13.14,1,30,30,1.110577,0.515625,1.411698,0.454167,0.0005740740740740741,1102.26,671.0
13.19,13.19,1,31,31,1.06057,0.609375,1.400372,0.459173,0.0005925925925925926,1162.01,671.0
13.25,13.25,1,32,32,1.240857,0.578125,1.395387,0.462891,0.0006111111111111112,1168.39,671.0
13.84,13.84,1,33,33,1.038439,0.59375,1.38457,0.466856,0.0006296296296296296,1178.84,671.0
13.89,13.89,1,34,34,1.005298,0.625,1.373415,0.471507,0.0006481481481481481,1182.87,671.0
13.95,13.95,1,35,35,0.996224,0.65625,1.362638,0.476786,0.0006666666666666666,1148.53,671.0
14.0,14.0,1,36,36,1.070303,0.640625,1.354518,0.481337,0.0006851851851851853,1178.99,671.0
14.53,14.53,1,37,37,1.074218,0.53125,1.346942,0.482686,0.0007037037037037038,1185.2,671.0
14.58,14.58,1,38,38,1.083114,0.59375,1.339999,0.485609,0.0007222222222222222,1179.41,671.0
14.64,14.64,1,39,39,0.968563,0.625,1.330475,0.489183,0.0007407407407407407,1151.27,671.0
14.69,14.69,1,40,40,0.997824,0.625,1.322159,0.492578,0.0007592592592592593,1165.91,671.0
15.28,15.28,1,41,41,1.088273,0.53125,1.316454,0.493521,0.0007777777777777778,1179.37,671.0
15.34,15.34,1,42,42,1.037498,0.609375,1.309813,0.49628,0.0007962962962962962,1178.87,671.0
15.4,15.4,1,43,43,0.922593,0.640625,1.300808,0.499637,0.0008148148148148148,1137.36,671.0
15.46,15.46,1,44,44,1.003819,0.65625,1.294058,0.503196,0.0008333333333333334,1170.55,671.0
16.04,16.04,1,45,45,1.000164,0.609375,1.287527,0.505556,0.0008518518518518519,1179.86,671.0
16.1,16.1,1,46,46,0.763138,0.6875,1.276127,0.509511,0.0008703703703703704,1159.48,671.0
16.15,16.15,1,47,47,1.09232,0.515625,1.272216,0.509641,0.0008888888888888888,1179.48,671.0
16.23,16.23,1,48,48,1.077204,0.59375,1.268154,0.511393,0.0009074074074074074,1185.9,671.0
16.71,16.71,1,49,49,1.016235,0.625,1.263012,0.513712,0.000925925925925926,1168.26,671.0
16.81,16.81,1,50,50,1.051856,0.609375,1.258789,0.515625,0.0009444444444444445,1166.43,671.0
16.86,16.86,1,51,51,0.897651,0.65625,1.251708,0.518382,0.0009629629629629629,1190.21,671.0
17.0,17.0,1,52,52,0.933113,0.65625,1.245581,0.521034,0.0009814814814814816,1187.98,671.0
17.48,17.48,1,53,53,1.140849,0.578125,1.243605,0.522111,0.001,1166.47,671.0
17.52,17.52,1,54,54,2.370635,0.0,1.264476,0.512442,0.001,32.46,633.1
21.17,21.17,2,55,1,1.010678,0.640625,1.010678,0.640625,0.000999989553622803,1181.02,671.0
21.23,21.23,2,56,2,1.008231,0.609375,1.009455,0.625,0.0009999582149277186,1164.37,671.0
21.28,21.28,2,57,3,0.856498,0.703125,0.958469,0.651042,0.0009999059852242506,1185.33,671.0
21.34,21.34,2,58,4,1.163778,0.515625,1.009796,0.617188,0.0009998328666948437,1179.55,671.0
22.25,22.25,2,59,5,1.070207,0.59375,1.021878,0.6125,0.0009997388623947927,1184.54,671.0
22.3,22.3,2,60,6,0.739555,0.75,0.974825,0.635417,0.000999623976252115,1172.77,671.0
22.36,22.36,2,61,7,0.998485,0.65625,0.978205,0.638393,0.0009994882130673868,1169.08,671.0
22.41,22.41,2,62,8,0.779307,0.75,0.953342,0.652344,0.0009993315785135415,1160.52,671.0
23.1,23.1,2,63,9,0.899268,0.640625,0.947334,0.651042,0.0009991540791356342,1154.31,671.0
23.16,23.16,2,64,10,1.068226,0.578125,0.959423,0.64375,0.000998955722350566,1162.23,671.0
23.21,23.21,2,65,11,0.971911,0.625,0.960559,0.642045,0.0009987365164467767,1165.8,671.0
23.27,23.27,2,66,12,0.954471,0.609375,0.960051,0.639323,0.000998496470583896,1160.89,671.0
23.93,23.93,2,67,13,0.930785,0.625,0.9578,0.638221,0.000998235594792363,1187.29,671.0
23.99,23.99,2,68,14,0.934944,0.703125,0.956167,0.642857,0.0009979538999730047,1171.7,671.0
24.04,24.04,2,69,15,0.865451,0.703125,0.95012,0.646875,0.0009976513978965829,1112.67,671.0
24.1,24.1,2,70,16,1.05735,0.546875,0.956822,0.640625,0.0009973281012033007,1170.57,671.0
