elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2561.449984,2,2358,51,671.0,1545.6
30.1,30.1,2602.409984,2,2432,50,714.8,1551.9
45.1,29.8,2602.524672,48,2364,55,671.0,1551.9
60.1,30.2,2602.541056,2,2423,50,633.1,1551.9
75.1,29.0,2602.549248,29,2367,48,671.6,1551.9
90.2,29.2,2602.573824,2,2428,49,671.6,1551.9
105.2,29.9,2602.61888,27,2364,48,633.1,1551.9
120.2,29.5,2602.627072,58,2430,53,671.0,1551.9
135.2,29.4,2602.635264,2,2367,50,671.0,1551.9
