wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.57,7.57,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,216.91,671.0
7.62,7.62,1,2,2,1.593351,0.40625,1.651397,0.382812,5.555555555555555e-05,1407.01,671.0
7.66,7.66,1,3,3,1.612813,0.34375,1.638536,0.369792,7.407407407407407e-05,1427.82,671.0
7.71,7.71,1,4,4,1.826627,0.296875,1.685559,0.351562,9.259259259259259e-05,1376.63,671.0
8.07,8.07,1,5,5,1.310971,0.46875,1.610641,0.375,0.0001111111111111111,1462.54,671.0
8.12,8.12,1,6,6,1.719376,0.359375,1.628763,0.372396,0.00012962962962962963,1417.08,671.0
8.22,8.22,1,7,7,1.252372,0.453125,1.574993,0.383929,0.00014814814814814815,1403.05,671.0
8.26,8.26,1,8,8,1.660897,0.34375,1.585731,0.378906,0.00016666666666666666,1452.75,671.0
8.94,8.94,1,9,9,1.544478,0.28125,1.581147,0.368056,0.00018518518518518518,1421.88,671.0
8.99,8.99,1,10,10,1.251987,0.484375,1.548231,0.379688,0.0002037037037037037,1428.3,671.0
9.05,9.05,1,11,11,1.365474,0.4375,1.531617,0.384943,0.0002222222222222222,1420.32,671.0
9.09,9.09,1,12,12,1.250154,0.484375,1.508162,0.393229,0.00024074074074074072,1453.23,671.0
9.82,9.82,1,13,13,1.402148,0.375,1.500007,0.391827,0.00025925925925925926,1397.29,671.0
9.87,9.87,1,14,14,1.261086,0.46875,1.482941,0.397321,0.0002777777777777778,1415.93,671.0
9.92,9.92,1,15,15,1.304264,0.484375,1.471029,0.403125,0.0002962962962962963,1358.25,671.0
9.96,9.96,1,16,16,1.358538,0.421875,1.463999,0.404297,0.0003148148148148148,1430.36,671.0
10.6,10.6,1,17,17,1.183712,0.59375,1.447511,0.415441,0.0003333333333333333,1449.34,671.0
10.65,10.65,1,18,18,1.261815,0.5,1.437195,0.420139,0.0003518518518518519,1426.57,671.0
