elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2437.115904,25,1659,44,669.4,853.5
30.1,23.3,2544.955392,0,1715,44,669.4,853.5
47.7,22.4,2544.971776,9,1659,44,645.3,853.5
62.7,22.8,2545.098752,78,1725,49,669.4,853.5
77.7,23.4,2545.164288,53,1665,51,669.4,853.5
92.7,23.0,2545.197056,0,1725,43,669.4,853.5
107.8,23.8,2545.250304,1,1671,44,669.4,853.5
122.8,22.6,2612.40832,0,1729,46,669.4,853.5
137.8,22.5,2612.40832,0,1665,45,669.4,853.5
