wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.53,7.53,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,209.38,671.0
7.57,7.57,1,2,2,1.592817,0.40625,1.65113,0.382812,5.555555555555555e-05,1544.64,671.0
7.61,7.61,1,3,3,1.61157,0.34375,1.637944,0.369792,7.407407407407407e-05,1548.51,671.0
7.65,7.65,1,4,4,1.826231,0.296875,1.685015,0.351562,9.259259259259259e-05,1547.48,671.0
8.0,8.0,1,5,5,1.30218,0.46875,1.608448,0.375,0.0001111111111111111,1515.29,671.0
8.08,8.08,1,6,6,1.706231,0.359375,1.624745,0.372396,0.00012962962962962963,1479.73,671.0
8.21,8.21,1,7,7,1.253893,0.46875,1.571766,0.386161,0.00014814814814814815,1499.61,671.0
8.25,8.25,1,8,8,1.661517,0.34375,1.582985,0.380859,0.00016666666666666666,1538.38,671.0
8.88,8.88,1,9,9,1.533043,0.3125,1.577436,0.373264,0.00018518518518518518,1475.99,671.0
8.93,8.93,1,10,10,1.250384,0.46875,1.544731,0.382812,0.0002037037037037037,1503.51,671.0
9.05,9.05,1,11,11,1.373147,0.4375,1.529132,0.387784,0.0002222222222222222,1537.78,671.0
9.09,9.09,1,12,12,1.248152,0.5,1.505717,0.397135,0.00024074074074074072,1544.05,671.0
9.74,9.74,1,13,13,1.40736,0.375,1.498151,0.395433,0.00025925925925925926,1521.23,671.0
9.78,9.78,1,14,14,1.263235,0.453125,1.481372,0.399554,0.0002777777777777778,1540.45,671.0
9.89,9.89,1,15,15,1.299931,0.484375,1.469276,0.405208,0.0002962962962962963,1486.8,671.0
9.94,9.94,1,16,16,1.353217,0.421875,1.462022,0.40625,0.0003148148148148148,1531.12,671.0
10.46,10.46,1,17,17,1.177255,0.53125,1.445271,0.413603,0.0003333333333333333,1537.87,671.0
10.5,10.5,1,18,18,1.261852,0.515625,1.435081,0.419271,0.0003518518518518519,1522.15,671.0
10.56,10.56,1,19,19,1.230301,0.5,1.424303,0.42352,0.00037037037037037035,1542.65,671.0
10.61,10.61,1,20,20,1.364341,0.453125,1.421305,0.425,0.0003888888888888889,1499.25,671.0
11.13,11.13,1,21,21,1.352402,0.46875,1.418024,0.427083,0.0004074074074074074,1530.67,671.0
11.2,11.2,1,22,22,1.208131,0.53125,1.408483,0.431818,0.00042592592592592595,1535.21,671.0
11.25,11.25,1,23,23,1.228897,0.53125,1.400675,0.436141,0.0004444444444444444,1513.62,671.0
11.29,11.29,1,24,24,1.243016,0.5,1.394106,0.438802,0.000462962962962963,1542.17,671.0
11.96,11.96,1,25,25,1.217077,0.5,1.387025,0.44125,0.00048148148148148144,1543.26,671.0
12.0,12.0,1,26,26,1.315902,0.46875,1.38429,0.442308,0.0005,1533.63,671.0
12.05,12.05,1,27,27,1.177969,0.546875,1.376648,0.446181,0.0005185185185185185,1490.03,671.0
12.1,12.1,1,28,28,1.221326,0.5,1.371101,0.448103,0.0005370370370370371,1510.02,671.0
12.73,12.73,1,29,29,0.959851,0.65625,1.35692,0.45528,0.0005555555555555556,1546.26,671.0
12.77,12.77,1,30,30,0.906076,0.703125,1.341892,0.463542,0.0005740740740740741,1486.76,671.0
12.82,12.82,1,31,31,1.126647,0.546875,1.334948,0.46623,0.0005925925925925926,1535.34,671.0
13.0,13.0,1,32,32,1.262272,0.515625,1.332677,0.467773,0.0006111111111111112,1477.56,671.0
13.44,13.44,1,33,33,1.096123,0.609375,1.325509,0.472064,0.0006296296296296296,1482.4,671.0
13.48,13.48,1,34,34,1.086313,0.5,1.318474,0.472886,0.0006481481481481481,1437.06,671.0
13.53,13.53,1,35,35,1.204926,0.53125,1.315229,0.474554,0.0006666666666666666,1492.29,671.0
13.82,13.82,1,36,36,0.999868,0.609375,1.306469,0.478299,0.0006851851851851853,1490.75,671.0
14.1,14.1,1,37,37,1.067153,0.609375,1.300001,0.481841,0.0007037037037037038,1529.59,671.0
14.35,14.35,1,38,38,1.354377,0.453125,1.301432,0.481086,0.0007222222222222222,1496.48,671.0
14.39,14.39,1,39,39,1.014492,0.5625,1.294075,0.483173,0.0007407407407407407,1523.72,671.0
14.7,14.7,1,40,40,1.134689,0.625,1.29009,0.486719,0.0007592592592592593,1498.22,671.0
14.94,14.94,1,41,41,1.077513,0.65625,1.284905,0.490854,0.0007777777777777778,1492.36,671.0
15.16,15.16,1,42,42,1.154641,0.609375,1.281804,0.493676,0.0007962962962962962,1492.53,671.0
15.21,15.21,1,43,43,1.119336,0.5625,1.278026,0.495276,0.0008148148148148148,1544.31,671.0
15.39,15.39,1,44,44,1.112305,0.578125,1.274259,0.497159,0.0008333333333333334,1497.38,671.0
15.68,15.68,1,45,45,1.228792,0.546875,1.273249,0.498264,0.0008518518518518519,1496.54,671.0
16.0,16.0,1,46,46,1.082581,0.609375,1.269104,0.500679,0.0008703703703703704,1492.34,671.0
16.05,16.05,1,47,47,1.043613,0.671875,1.264306,0.504322,0.0008888888888888888,1509.87,671.0
16.09,16.09,1,48,48,0.866649,0.6875,1.256022,0.508138,0.0009074074074074074,1541.63,671.0
16.4,16.4,1,49,49,0.979571,0.609375,1.25038,0.510204,0.000925925925925926,1505.93,671.0
16.79,16.79,1,50,50,1.035525,0.640625,1.246083,0.512813,0.0009444444444444445,1550.13,671.0
16.83,16.83,1,51,51,1.120656,0.46875,1.243623,0.511949,0.0009629629629629629,1403.46,671.0
16.87,16.87,1,52,52,1.086363,0.625,1.240599,0.514123,0.0009814814814814816,1549.42,671.0
17.16,17.16,1,53,53,0.818844,0.65625,1.232641,0.516804,0.001,1556.49,671.0
17.19,17.19,1,54,54,0.24109,1.0,1.214279,0.525752,0.001,36.02,633.1
20.82,20.82,2,55,1,0.982321,0.625,0.982321,0.625,0.000999989553622803,1510.05,671.0
20.86,20.86,2,56,2,1.028251,0.640625,1.005286,0.632812,0.0009999582149277186,1529.96,671.0
20.91,20.91,2,57,3,0.879959,0.59375,0.96351,0.619792,0.0009999059852242506,1455.46,671.0
20.98,20.98,2,58,4,0.861594,0.671875,0.938031,0.632812,0.0009998328666948437,1543.43,671.0
21.52,21.52,2,59,5,1.032995,0.640625,0.957024,0.634375,0.0009997388623947927,1485.14,671.0
21.57,21.57,2,60,6,0.921244,0.71875,0.951061,0.648438,0.000999623976252115,1526.31,671.0
21.75,21.75,2,61,7,0.995937,0.703125,0.957472,0.65625,0.0009994882130673868,1519.43,671.0
21.85,21.85,2,62,8,0.828281,0.671875,0.941323,0.658203,0.0009993315785135415,1542.25,671.0
22.29,22.29,2,63,9,0.828047,0.703125,0.928737,0.663194,0.0009991540791356342,1542.25,671.0
22.33,22.33,2,64,10,0.800662,0.6875,0.915929,0.665625,0.000998955722350566,1508.24,671.0
22.38,22.38,2,65,11,0.77271,0.71875,0.902909,0.670455,0.0009987365164467767,1498.72,671.0
