elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2493.247488,0,2263,48,671.0,1444.9
30.1,29.6,2601.250816,0,2331,50,671.0,1451.2
45.1,28.9,2601.385984,21,2275,51,633.1,1451.2
60.1,27.4,2601.45152,24,2331,51,671.6,1451.2
75.1,27.9,2601.476096,1,2273,49,671.6,1451.2
90.1,28.2,2601.51296,0,2316,47,633.1,1451.2
105.2,28.0,2601.558016,15,2256,51,671.0,1451.2
120.2,30.2,2601.570304,41,2357,55,671.0,1451.2
135.2,30.0,2601.5744,1,2298,47,671.0,1451.2
