elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2492.936192,67,1936,53,671.0,1142.9
30.1,25.8,2600.964096,2,2000,47,671.0,1145.0
45.1,25.7,2601.095168,80,1940,51,671.0,1145.0
60.1,24.8,2601.189376,1,1996,46,633.1,1145.0
75.1,26.1,2668.335104,53,1942,50,671.6,1145.0
90.2,25.7,2668.388352,0,2002,46,633.1,1145.0
105.2,25.0,2668.42112,1,1941,46,671.0,1145.0
120.2,26.4,2668.445696,55,2000,56,671.0,1145.0
135.2,26.4,2668.445696,33,1940,50,671.0,1145.0
