wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.46,7.46,1,1,1,1.702634,0.28125,1.702634,0.28125,3.7037037037037037e-05,218.2,671.0
7.5,7.5,1,2,2,1.729552,0.375,1.716093,0.328125,5.555555555555555e-05,1887.12,671.0
7.53,7.53,1,3,3,1.889163,0.359375,1.773783,0.338542,7.407407407407407e-05,1806.55,671.0
7.57,7.57,1,4,4,1.702001,0.375,1.755837,0.347656,9.259259259259259e-05,1844.74,671.0
8.08,8.08,1,5,5,1.653969,0.390625,1.735464,0.35625,0.0001111111111111111,1886.72,671.0
8.12,8.12,1,6,6,1.444753,0.4375,1.687012,0.369792,0.00012962962962962963,1825.1,671.0
8.34,8.34,1,7,7,1.493831,0.328125,1.659415,0.363839,0.00014814814814814815,1811.45,671.0
8.37,8.37,1,8,8,1.430622,0.421875,1.630816,0.371094,0.00016666666666666666,1796.05,671.0
8.89,8.89,1,9,9,1.486115,0.328125,1.614738,0.366319,0.00018518518518518518,1870.81,671.0
8.92,8.92,1,10,10,1.346243,0.375,1.587888,0.367188,0.0002037037037037037,1838.98,671.0
8.98,8.98,1,11,11,1.154648,0.515625,1.548503,0.380682,0.0002222222222222222,1791.0,671.0
9.02,9.02,1,12,12,1.370486,0.515625,1.533668,0.391927,0.00024074074074074072,1887.25,671.0
9.82,9.82,1,13,13,1.186079,0.484375,1.50693,0.399038,0.00025925925925925926,1755.39,671.0
9.86,9.86,1,14,14,1.083162,0.484375,1.476661,0.405134,0.0002777777777777778,1862.01,671.0
9.89,9.89,1,15,15,1.240726,0.53125,1.460932,0.413542,0.0002962962962962963,1845.25,671.0
9.93,9.93,1,16,16,1.343332,0.453125,1.453582,0.416016,0.0003148148148148148,1818.75,671.0
10.62,10.62,1,17,17,1.595339,0.453125,1.461921,0.418199,0.0003333333333333333,1877.43,671.0
10.65,10.65,1,18,18,1.40289,0.4375,1.458641,0.419271,0.0003518518518518519,1822.29,671.0
10.76,10.76,1,19,19,1.382279,0.421875,1.454622,0.419408,0.00037037037037037035,1860.74,671.0
10.8,10.8,1,20,20,1.197783,0.515625,1.44178,0.424219,0.0003888888888888889,1835.0,671.0
11.46,11.46,1,21,21,1.314395,0.453125,1.435714,0.425595,0.0004074074074074074,1870.67,671.0
11.49,11.49,1,22,22,1.559756,0.390625,1.441353,0.424006,0.00042592592592592595,1805.93,671.0
11.68,11.68,1,23,23,1.265694,0.578125,1.433715,0.430707,0.0004444444444444444,1893.03,671.0
11.71,11.71,1,24,24,1.404041,0.421875,1.432479,0.430339,0.000462962962962963,1876.16,671.0
12.26,12.26,1,25,25,1.352526,0.515625,1.429281,0.43375,0.00048148148148148144,1860.76,671.0
12.3,12.3,1,26,26,1.009104,0.59375,1.41312,0.439904,0.0005,1866.23,671.0
12.38,12.38,1,27,27,1.301152,0.515625,1.408973,0.442708,0.0005185185185185185,1838.75,671.0
12.41,12.41,1,28,28,0.980944,0.65625,1.393686,0.450335,0.0005370370370370371,1884.64,671.0
12.99,12.99,1,29,29,1.184974,0.5,1.386489,0.452047,0.0005555555555555556,1835.71,671.0
13.02,13.02,1,30,30,1.231681,0.421875,1.381329,0.451042,0.0005740740740740741,1872.71,671.0
13.16,13.16,1,31,31,1.2501,0.515625,1.377096,0.453125,0.0005925925925925926,1801.81,671.0
13.19,13.19,1,32,32,1.13825,0.5,1.369632,0.45459,0.0006111111111111112,1873.4,671.0
13.78,13.78,1,33,33,1.219001,0.546875,1.365067,0.457386,0.0006296296296296296,1757.82,671.0
13.82,13.82,1,34,34,1.147161,0.640625,1.358658,0.462776,0.0006481481481481481,1782.33,671.0
14.06,14.06,1,35,35,1.07275,0.546875,1.35049,0.465179,0.0006666666666666666,1885.07,671.0
14.1,14.1,1,36,36,1.084808,0.640625,1.34311,0.470052,0.0006851851851851853,1878.87,671.0
14.5,14.5,1,37,37,1.060654,0.65625,1.335476,0.475084,0.0007037037037037038,1804.27,671.0
14.54,14.54,1,38,38,1.146281,0.625,1.330497,0.47903,0.0007222222222222222,1882.57,671.0
14.81,14.81,1,39,39,1.081042,0.578125,1.324101,0.481571,0.0007407407407407407,1890.83,671.0
14.85,14.85,1,40,40,0.924332,0.625,1.314106,0.485156,0.0007592592592592593,1813.92,671.0
15.57,15.57,1,41,41,1.009483,0.5625,1.306676,0.487043,0.0007777777777777778,1813.02,671.0
15.61,15.61,1,42,42,1.087617,0.65625,1.301461,0.491071,0.0007962962962962962,1805.85,671.0
15.64,15.64,1,43,43,0.913612,0.734375,1.292441,0.49673,0.0008148148148148148,1842.46,671.0
15.68,15.68,1,44,44,1.044337,0.671875,1.286802,0.50071,0.0008333333333333334,1870.07,671.0
16.33,16.33,1,45,45,0.918976,0.625,1.278628,0.503472,0.0008518518518518519,1849.19,671.0
16.36,16.36,1,46,46,0.788473,0.765625,1.267973,0.509171,0.0008703703703703704,1857.62,671.0
16.4,16.4,1,47,47,1.015937,0.640625,1.26261,0.511968,0.0008888888888888888,1874.47,671.0
16.43,16.43,1,48,48,1.087183,0.625,1.258956,0.514323,0.0009074074074074074,1827.76,671.0
17.08,17.08,1,49,49,1.091173,0.609375,1.255532,0.516263,0.000925925925925926,1891.35,671.0
17.12,17.12,1,50,50,1.209839,0.5625,1.254618,0.517188,0.0009444444444444445,1817.81,671.0
17.15,17.15,1,51,51,1.147233,0.53125,1.252512,0.517463,0.0009629629629629629,1858.51,671.0
17.19,17.19,1,52,52,0.919424,0.640625,1.246107,0.519832,0.0009814814814814816,1886.22,671.0
