wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.52,7.52,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,214.58,671.0
7.57,7.57,1,2,2,1.598491,0.40625,1.653967,0.382812,5.555555555555555e-05,1257.99,671.0
7.62,7.62,1,3,3,1.615108,0.34375,1.641014,0.369792,7.407407407407407e-05,1306.43,671.0
7.67,7.67,1,4,4,1.826351,0.28125,1.687348,0.347656,9.259259259259259e-05,1280.29,671.0
8.0,8.0,1,5,5,1.308128,0.484375,1.611504,0.375,0.0001111111111111111,1279.53,671.0
8.05,8.05,1,6,6,1.718142,0.359375,1.629277,0.372396,0.00012962962962962963,1234.23,671.0
8.19,8.19,1,7,7,1.250958,0.453125,1.575232,0.383929,0.00014814814814814815,1280.2,671.0
8.23,8.23,1,8,8,1.656633,0.328125,1.585407,0.376953,0.00016666666666666666,1305.39,671.0
8.9,8.9,1,9,9,1.541649,0.28125,1.580545,0.366319,0.00018518518518518518,1247.51,671.0
8.95,8.95,1,10,10,1.248318,0.484375,1.547322,0.378125,0.0002037037037037037,1292.11,671.0
9.03,9.03,1,11,11,1.370547,0.421875,1.531252,0.382102,0.0002222222222222222,1280.14,671.0
9.08,9.08,1,12,12,1.254615,0.5,1.508199,0.391927,0.00024074074074074072,1252.1,671.0
9.83,9.83,1,13,13,1.394165,0.421875,1.499427,0.394231,0.00025925925925925926,1285.28,671.0
9.88,9.88,1,14,14,1.262901,0.484375,1.482532,0.40067,0.0002777777777777778,1300.19,671.0
9.93,9.93,1,15,15,1.298575,0.46875,1.470268,0.405208,0.0002962962962962963,1275.79,671.0
9.98,9.98,1,16,16,1.350827,0.421875,1.462803,0.40625,0.0003148148148148148,1299.72,671.0
10.6,10.6,1,17,17,1.18355,0.578125,1.446377,0.41636,0.0003333333333333333,1307.13,671.0
10.65,10.65,1,18,18,1.269867,0.5,1.436571,0.421007,0.0003518518518518519,1296.38,671.0
10.7,10.7,1,19,19,1.245353,0.5,1.426506,0.425164,0.00037037037037037035,1305.18,671.0
10.75,10.75,1,20,20,1.360696,0.46875,1.423216,0.427344,0.0003888888888888889,1304.43,671.0
11.27,11.27,1,21,21,1.36272,0.453125,1.420335,0.428571,0.0004074074074074074,1255.01,671.0
11.32,11.32,1,22,22,1.210582,0.53125,1.410801,0.433239,0.00042592592592592595,1306.22,671.0
11.37,11.37,1,23,23,1.233573,0.53125,1.403095,0.4375,0.0004444444444444444,1300.63,671.0
11.42,11.42,1,24,24,1.244959,0.515625,1.396506,0.440755,0.000462962962962963,1300.89,671.0
12.1,12.1,1,25,25,1.224748,0.5,1.389636,0.443125,0.00048148148148148144,1277.58,671.0
12.15,12.15,1,26,26,1.317011,0.453125,1.386843,0.44351,0.0005,1247.56,671.0
12.2,12.2,1,27,27,1.177981,0.546875,1.379107,0.447338,0.0005185185185185185,1251.94,671.0
12.26,12.26,1,28,28,1.227196,0.5,1.373682,0.449219,0.0005370370370370371,1222.29,671.0
12.89,12.89,1,29,29,0.964247,0.640625,1.359563,0.455819,0.0005555555555555556,1209.27,671.0
12.94,12.94,1,30,30,0.91321,0.703125,1.344685,0.464062,0.0005740740740740741,1291.68,671.0
12.99,12.99,1,31,31,1.130015,0.5625,1.33776,0.467238,0.0005925925925925926,1295.81,671.0
13.04,13.04,1,32,32,1.279104,0.5,1.335927,0.468262,0.0006111111111111112,1296.72,671.0
13.6,13.6,1,33,33,1.080827,0.625,1.328197,0.473011,0.0006296296296296296,1298.92,671.0
13.65,13.65,1,34,34,1.098802,0.515625,1.32145,0.474265,0.0006481481481481481,1302.64,671.0
13.7,13.7,1,35,35,1.205769,0.546875,1.318145,0.476339,0.0006666666666666666,1251.21,671.0
13.75,13.75,1,36,36,1.005128,0.578125,1.30945,0.479167,0.0006851851851851853,1308.92,671.0
14.27,14.27,1,37,37,1.086335,0.609375,1.30342,0.482686,0.0007037037037037038,1290.1,671.0
14.32,14.32,1,38,38,1.358179,0.46875,1.304861,0.482319,0.0007222222222222222,1293.04,671.0
14.37,14.37,1,39,39,1.022647,0.578125,1.297624,0.484776,0.0007407407407407407,1277.24,671.0
14.6,14.6,1,40,40,1.122504,0.609375,1.293246,0.487891,0.0007592592592592593,1307.73,671.0
15.1,15.1,1,41,41,1.070025,0.640625,1.287802,0.491616,0.0007777777777777778,1290.88,671.0
