elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2568.74496,98,2708,56,671.0,1948.3
30.1,33.2,2676.871168,78,2782,55,671.0,1960.8
45.1,34.5,2676.953088,66,2718,59,671.0,1960.8
60.1,32.6,2676.98176,16,2778,53,671.0,1960.8
75.1,33.4,2677.014528,1,2722,47,671.6,1960.8
90.1,32.3,2677.055488,26,2783,51,671.6,1960.8
105.2,32.7,2677.080064,1,2719,48,633.1,1960.8
120.2,33.3,2677.116928,92,2778,57,671.0,1960.8
135.2,34.5,2677.12512,1,2722,49,671.0,1960.8
