wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
8.16,8.16,1,1,1,1.702634,0.28125,1.702634,0.28125,3.7037037037037037e-05,205.28,671.0
8.21,8.21,1,2,2,1.732854,0.40625,1.717744,0.34375,5.555555555555555e-05,1166.14,671.0
8.27,8.27,1,3,3,1.877012,0.359375,1.770834,0.348958,7.407407407407407e-05,1186.35,671.0
8.32,8.32,1,4,4,1.699136,0.375,1.752909,0.355469,9.259259259259259e-05,1159.22,671.0
8.82,8.82,1,5,5,1.663277,0.375,1.734983,0.359375,0.0001111111111111111,1158.64,671.0
8.88,8.88,1,6,6,1.446814,0.421875,1.686955,0.369792,0.00012962962962962963,1182.46,671.0
9.05,9.05,1,7,7,1.496363,0.328125,1.659727,0.363839,0.00014814814814814815,1161.13,671.0
9.1,9.1,1,8,8,1.427253,0.421875,1.630668,0.371094,0.00016666666666666666,1153.61,671.0
9.67,9.67,1,9,9,1.479488,0.34375,1.61387,0.368056,0.00018518518518518518,1123.7,671.0
9.72,9.72,1,10,10,1.347712,0.359375,1.587254,0.367188,0.0002037037037037037,1190.96,671.0
9.78,9.78,1,11,11,1.157206,0.515625,1.548159,0.380682,0.0002222222222222222,1156.98,671.0
9.83,9.83,1,12,12,1.37546,0.5,1.533767,0.390625,0.00024074074074074072,1189.84,671.0
10.62,10.62,1,13,13,1.187274,0.484375,1.507114,0.397837,0.00025925925925925926,1178.35,671.0
10.68,10.68,1,14,14,1.077931,0.5,1.476458,0.405134,0.0002777777777777778,1158.36,671.0
10.74,10.74,1,15,15,1.247591,0.53125,1.4612,0.413542,0.0002962962962962963,1158.87,671.0
10.79,10.79,1,16,16,1.340008,0.46875,1.453626,0.416992,0.0003148148148148148,1182.21,671.0
11.41,11.41,1,17,17,1.590832,0.453125,1.461697,0.419118,0.0003333333333333333,1188.66,671.0
11.47,11.47,1,18,18,1.399868,0.4375,1.458262,0.420139,0.0003518518518518519,1141.31,671.0
11.52,11.52,1,19,19,1.38521,0.40625,1.454417,0.419408,0.00037037037037037035,1182.96,671.0
11.58,11.58,1,20,20,1.207008,0.5,1.442047,0.423438,0.0003888888888888889,1153.21,671.0
12.25,12.25,1,21,21,1.310615,0.4375,1.435788,0.424107,0.0004074074074074074,1183.11,671.0
12.31,12.31,1,22,22,1.574764,0.390625,1.442105,0.422585,0.00042592592592592595,1126.68,671.0
12.37,12.37,1,23,23,1.265281,0.578125,1.434417,0.429348,0.0004444444444444444,1161.88,671.0
12.42,12.42,1,24,24,1.410186,0.40625,1.433407,0.428385,0.000462962962962963,1159.51,671.0
13.08,13.08,1,25,25,1.352586,0.515625,1.430175,0.431875,0.00048148148148148144,1160.13,671.0
13.14,13.14,1,26,26,0.999442,0.625,1.413608,0.439303,0.0005,1166.38,671.0
13.19,13.19,1,27,27,1.320065,0.484375,1.410143,0.440972,0.0005185185185185185,1182.22,671.0
13.25,13.25,1,28,28,0.98117,0.65625,1.394823,0.448661,0.0005370370370370371,1156.05,671.0
13.79,13.79,1,29,29,1.17435,0.515625,1.38722,0.45097,0.0005555555555555556,1184.43,671.0
13.85,13.85,1,30,30,1.227888,0.421875,1.381909,0.45,0.0005740740740740741,1135.18,671.0
13.9,13.9,1,31,31,1.259694,0.5,1.377967,0.451613,0.0005925925925925926,1181.69,671.0
13.96,13.96,1,32,32,1.147282,0.5,1.370758,0.453125,0.0006111111111111112,1158.49,671.0
14.59,14.59,1,33,33,1.220791,0.546875,1.366213,0.455966,0.0006296296296296296,1159.14,671.0
14.64,14.64,1,34,34,1.161032,0.65625,1.360179,0.461857,0.0006481481481481481,1187.87,671.0
14.74,14.74,1,35,35,1.064517,0.546875,1.351731,0.464286,0.0006666666666666666,1183.47,671.0
14.79,14.79,1,36,36,1.101359,0.625,1.344776,0.46875,0.0006851851851851853,1152.87,671.0
15.32,15.32,1,37,37,1.073913,0.640625,1.337456,0.473395,0.0007037037037037038,1173.72,671.0
15.37,15.37,1,38,38,1.13711,0.609375,1.332184,0.476974,0.0007222222222222222,1179.18,671.0
15.49,15.49,1,39,39,1.078447,0.59375,1.325677,0.479968,0.0007407407407407407,1181.18,671.0
