elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2494.083072,1,1882,47,671.0,1042.3
30.1,25.2,2535.071744,2,1944,48,671.0,1042.3
45.1,25.2,2535.1168,3,1884,47,633.1,1042.3
60.1,24.4,2602.356736,24,1945,48,671.6,1042.3
75.1,24.6,2602.409984,0,1885,46,701.1,1042.3
90.1,24.3,2602.426368,0,1905,45,633.1,1042.3
105.2,25.8,2602.459136,1,1849,45,671.0,1042.3
120.2,25.1,2602.483712,0,1905,46,671.0,1042.3
135.2,25.7,2602.496,1,1844,46,671.0,1042.3
