wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.59,7.59,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,192.21,671.0
7.64,7.64,1,2,2,1.585915,0.390625,1.647679,0.375,5.555555555555555e-05,1187.11,671.0
7.7,7.7,1,3,3,1.610329,0.34375,1.635229,0.364583,7.407407407407407e-05,1174.13,671.0
7.76,7.76,1,4,4,1.830142,0.296875,1.683957,0.347656,9.259259259259259e-05,1170.97,671.0
8.05,8.05,1,5,5,1.303868,0.46875,1.607939,0.371875,0.0001111111111111111,1153.56,671.0
8.14,8.14,1,6,6,1.704851,0.359375,1.624091,0.369792,0.00012962962962962963,1147.86,671.0
8.21,8.21,1,7,7,1.252867,0.46875,1.571059,0.383929,0.00014814814814814815,1177.47,671.0
8.26,8.26,1,8,8,1.653228,0.359375,1.58133,0.380859,0.00016666666666666666,1152.85,671.0
8.93,8.93,1,9,9,1.543857,0.296875,1.577166,0.371528,0.00018518518518518518,1089.33,671.0
8.99,8.99,1,10,10,1.249635,0.484375,1.544413,0.382812,0.0002037037037037037,1074.43,671.0
9.05,9.05,1,11,11,1.36554,0.4375,1.528152,0.387784,0.0002222222222222222,1086.2,671.0
9.11,9.11,1,12,12,1.243913,0.5,1.504466,0.397135,0.00024074074074074072,1107.13,671.0
9.83,9.83,1,13,13,1.396125,0.390625,1.496132,0.396635,0.00025925925925925926,1080.71,671.0
9.89,9.89,1,14,14,1.256059,0.453125,1.478984,0.40067,0.0002777777777777778,1103.46,671.0
9.94,9.94,1,15,15,1.301058,0.46875,1.467122,0.405208,0.0002962962962962963,1122.82,671.0
10.0,10.0,1,16,16,1.3541,0.4375,1.460058,0.407227,0.0003148148148148148,1099.27,671.0
10.6,10.6,1,17,17,1.176504,0.578125,1.443378,0.417279,0.0003333333333333333,1105.8,671.0
10.65,10.65,1,18,18,1.273035,0.484375,1.433915,0.421007,0.0003518518518518519,1145.33,671.0
10.71,10.71,1,19,19,1.244252,0.484375,1.423933,0.424342,0.00037037037037037035,1191.17,671.0
10.77,10.77,1,20,20,1.358712,0.46875,1.420672,0.426563,0.0003888888888888889,1147.57,671.0
11.32,11.32,1,21,21,1.352339,0.46875,1.417418,0.428571,0.0004074074074074074,1180.38,671.0
11.38,11.38,1,22,22,1.222223,0.515625,1.408545,0.432528,0.00042592592592592595,1142.46,671.0
11.43,11.43,1,23,23,1.225146,0.53125,1.400571,0.436821,0.0004444444444444444,1175.45,671.0
11.49,11.49,1,24,24,1.249169,0.5,1.394263,0.439453,0.000462962962962963,1156.48,671.0
12.13,12.13,1,25,25,1.215806,0.5,1.387125,0.441875,0.00048148148148148144,1092.28,671.0
12.19,12.19,1,26,26,1.314957,0.453125,1.384349,0.442308,0.0005,1088.86,671.0
12.25,12.25,1,27,27,1.181689,0.53125,1.376843,0.445602,0.0005185185185185185,1100.54,671.0
12.31,12.31,1,28,28,1.221304,0.484375,1.371288,0.446987,0.0005370370370370371,1104.48,671.0
12.94,12.94,1,29,29,0.967853,0.65625,1.357377,0.454203,0.0005555555555555556,1158.33,671.0
12.99,12.99,1,30,30,0.922783,0.703125,1.34289,0.4625,0.0005740740740740741,1178.11,671.0
13.05,13.05,1,31,31,1.132655,0.5625,1.336108,0.465726,0.0005925925925925926,1152.63,671.0
13.1,13.1,1,32,32,1.283037,0.5,1.33445,0.466797,0.0006111111111111112,1156.0,671.0
13.68,13.68,1,33,33,1.087759,0.609375,1.326974,0.471117,0.0006296296296296296,1138.84,671.0
13.73,13.73,1,34,34,1.092892,0.53125,1.32009,0.472886,0.0006481481481481481,1148.94,671.0
13.79,13.79,1,35,35,1.203362,0.53125,1.316754,0.474554,0.0006666666666666666,1106.95,671.0
13.85,13.85,1,36,36,1.010595,0.5625,1.30825,0.476997,0.0006851851851851853,1107.13,671.0
14.36,14.36,1,37,37,1.073985,0.609375,1.301919,0.480574,0.0007037037037037038,1155.9,671.0
14.45,14.45,1,38,38,1.364242,0.46875,1.303559,0.480263,0.0007222222222222222,1116.6,671.0
14.51,14.51,1,39,39,1.030268,0.578125,1.296551,0.482772,0.0007407407407407407,1135.5,671.0
14.63,14.63,1,40,40,1.13151,0.59375,1.292425,0.485547,0.0007592592592592593,1138.81,671.0
15.24,15.24,1,41,41,1.06374,0.640625,1.286848,0.489329,0.0007777777777777778,1166.15,671.0
