wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.53,7.53,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,227.67,671.0
7.57,7.57,1,2,2,1.591558,0.40625,1.650501,0.382812,5.555555555555555e-05,1723.88,671.0
7.61,7.61,1,3,3,1.611948,0.34375,1.63765,0.369792,7.407407407407407e-05,1689.94,671.0
7.65,7.65,1,4,4,1.834239,0.296875,1.686797,0.351562,9.259259259259259e-05,1745.84,671.0
8.01,8.01,1,5,5,1.304361,0.484375,1.61031,0.378125,0.0001111111111111111,1605.32,671.0
8.04,8.04,1,6,6,1.717036,0.359375,1.628098,0.375,0.00012962962962962963,1726.75,671.0
8.2,8.2,1,7,7,1.252751,0.453125,1.574477,0.386161,0.00014814814814814815,1698.68,671.0
8.24,8.24,1,8,8,1.661175,0.34375,1.585314,0.380859,0.00016666666666666666,1729.84,671.0
8.89,8.89,1,9,9,1.540762,0.296875,1.580364,0.371528,0.00018518518518518518,1727.18,671.0
8.92,8.92,1,10,10,1.250096,0.46875,1.547337,0.38125,0.0002037037037037037,1663.4,671.0
9.02,9.02,1,11,11,1.372031,0.421875,1.5314,0.384943,0.0002222222222222222,1702.94,671.0
9.05,9.05,1,12,12,1.250348,0.484375,1.507979,0.393229,0.00024074074074074072,1694.75,671.0
9.77,9.77,1,13,13,1.399892,0.375,1.499665,0.391827,0.00025925925925925926,1672.43,671.0
9.81,9.81,1,14,14,1.263033,0.484375,1.482762,0.398438,0.0002777777777777778,1672.47,671.0
9.85,9.85,1,15,15,1.298548,0.46875,1.470481,0.403125,0.0002962962962962963,1657.88,671.0
9.89,9.89,1,16,16,1.360021,0.421875,1.463578,0.404297,0.0003148148148148148,1643.82,671.0
10.55,10.55,1,17,17,1.17884,0.5625,1.446828,0.413603,0.0003333333333333333,1726.25,671.0
10.59,10.59,1,18,18,1.261401,0.5,1.436527,0.418403,0.0003518518518518519,1729.16,671.0
10.62,10.62,1,19,19,1.244215,0.484375,1.426405,0.421875,0.00037037037037037035,1650.79,671.0
10.66,10.66,1,20,20,1.366133,0.453125,1.423392,0.423438,0.0003888888888888889,1706.54,671.0
11.22,11.22,1,21,21,1.352352,0.46875,1.420009,0.425595,0.0004074074074074074,1690.79,671.0
11.26,11.26,1,22,22,1.220511,0.5,1.410941,0.428977,0.00042592592592592595,1713.68,671.0
11.3,11.3,1,23,23,1.220547,0.53125,1.402663,0.433424,0.0004444444444444444,1742.01,671.0
11.33,11.33,1,24,24,1.246363,0.5,1.39615,0.436198,0.000462962962962963,1702.81,671.0
12.07,12.07,1,25,25,1.221818,0.5,1.389177,0.43875,0.00048148148148148144,1726.41,671.0
12.1,12.1,1,26,26,1.313831,0.46875,1.386279,0.439904,0.0005,1708.16,671.0
12.14,12.14,1,27,27,1.17377,0.546875,1.378408,0.443866,0.0005185185185185185,1633.67,671.0
12.18,12.18,1,28,28,1.218884,0.484375,1.372711,0.445312,0.0005370370370370371,1717.54,671.0
12.85,12.85,1,29,29,0.959772,0.671875,1.358472,0.453125,0.0005555555555555556,1707.96,671.0
12.89,12.89,1,30,30,0.911052,0.6875,1.343558,0.460938,0.0005740740740740741,1690.38,671.0
12.93,12.93,1,31,31,1.127721,0.5625,1.336595,0.464214,0.0005925925925925926,1725.8,671.0
12.97,12.97,1,32,32,1.261033,0.515625,1.334234,0.46582,0.0006111111111111112,1706.54,671.0
13.62,13.62,1,33,33,1.092789,0.609375,1.326917,0.47017,0.0006296296296296296,1689.58,671.0
13.66,13.66,1,34,34,1.089375,0.5,1.319931,0.471048,0.0006481481481481481,1702.59,671.0
13.69,13.69,1,35,35,1.212289,0.53125,1.316855,0.472768,0.0006666666666666666,1719.32,671.0
