elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2562.94912,24,2095,49,671.0,1243.6
30.1,27.8,2603.900928,16,2160,46,671.0,1247.8
45.1,27.4,2603.97056,44,2104,46,633.1,1247.8
60.1,26.1,2604.068864,27,2165,47,671.6,1247.8
75.2,28.0,2604.056576,1,2101,46,633.1,1247.8
90.2,25.2,2604.187648,1,2147,45,671.0,1247.8
105.2,27.4,2604.208128,2,2090,46,671.0,1247.8
120.2,27.6,2604.228608,1,2150,47,690.3,1247.8
135.3,27.6,2604.228608,4,2090,46,905.1,1247.8
