wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.52,7.52,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,217.82,671.0
7.56,7.56,1,2,2,1.603326,0.390625,1.656385,0.375,5.555555555555555e-05,1892.7,671.0
7.59,7.59,1,3,3,1.607911,0.34375,1.640227,0.364583,7.407407407407407e-05,1857.04,671.0
7.62,7.62,1,4,4,1.827739,0.296875,1.687105,0.347656,9.259259259259259e-05,1874.2,671.0
7.99,7.99,1,5,5,1.317576,0.46875,1.613199,0.371875,0.0001111111111111111,1830.55,671.0
8.08,8.08,1,6,6,1.708945,0.359375,1.629157,0.369792,0.00012962962962962963,1835.47,671.0
8.22,8.22,1,7,7,1.249404,0.453125,1.574906,0.381696,0.00014814814814814815,1863.04,671.0
8.26,8.26,1,8,8,1.657514,0.34375,1.585232,0.376953,0.00016666666666666666,1870.36,671.0
8.9,8.9,1,9,9,1.545094,0.296875,1.580772,0.368056,0.00018518518518518518,1879.17,671.0
8.93,8.93,1,10,10,1.25413,0.46875,1.548108,0.378125,0.0002037037037037037,1829.38,671.0
9.06,9.06,1,11,11,1.369562,0.421875,1.531877,0.382102,0.0002222222222222222,1849.9,671.0
9.09,9.09,1,12,12,1.249038,0.484375,1.508307,0.390625,0.00024074074074074072,1891.54,671.0
9.78,9.78,1,13,13,1.39434,0.390625,1.49954,0.390625,0.00025925925925925926,1773.2,671.0
10.18,10.18,1,14,14,1.263345,0.46875,1.482669,0.396205,0.0002777777777777778,1849.29,671.0
10.22,10.22,1,15,15,1.299229,0.46875,1.47044,0.401042,0.0002962962962962963,1884.45,671.0
10.26,10.26,1,16,16,1.359711,0.453125,1.463519,0.404297,0.0003148148148148148,1789.26,671.0
10.53,10.53,1,17,17,1.184118,0.5625,1.447084,0.413603,0.0003333333333333333,1855.03,671.0
10.56,10.56,1,18,18,1.26315,0.515625,1.436865,0.419271,0.0003518518518518519,1892.04,671.0
10.6,10.6,1,19,19,1.241169,0.5,1.426566,0.42352,0.00037037037037037035,1886.39,671.0
10.63,10.63,1,20,20,1.357139,0.46875,1.423094,0.425781,0.0003888888888888889,1880.66,671.0
11.28,11.28,1,21,21,1.340039,0.46875,1.419139,0.427827,0.0004074074074074074,1802.86,671.0
11.31,11.31,1,22,22,1.209116,0.546875,1.409593,0.433239,0.00042592592592592595,1800.87,671.0
11.35,11.35,1,23,23,1.229723,0.53125,1.401772,0.4375,0.0004444444444444444,1867.91,671.0
11.39,11.39,1,24,24,1.238311,0.5,1.394961,0.440104,0.000462962962962963,1788.63,671.0
12.09,12.09,1,25,25,1.228242,0.5,1.388293,0.4425,0.00048148148148148144,1887.25,671.0
12.12,12.12,1,26,26,1.30866,0.46875,1.38523,0.44351,0.0005,1884.45,671.0
12.15,12.15,1,27,27,1.179046,0.515625,1.377593,0.446181,0.0005185185185185185,1857.81,671.0
12.19,12.19,1,28,28,1.219988,0.484375,1.371965,0.447545,0.0005370370370370371,1840.97,671.0
12.88,12.88,1,29,29,0.962499,0.65625,1.357845,0.454741,0.0005555555555555556,1781.52,671.0
12.91,12.91,1,30,30,0.91819,0.6875,1.34319,0.4625,0.0005740740740740741,1794.45,671.0
12.95,12.95,1,31,31,1.137613,0.546875,1.336558,0.465222,0.0005925925925925926,1860.92,671.0
12.98,12.98,1,32,32,1.268458,0.515625,1.33443,0.466797,0.0006111111111111112,1836.94,671.0
13.62,13.62,1,33,33,1.087512,0.625,1.326948,0.471591,0.0006296296296296296,1853.36,671.0
13.65,13.65,1,34,34,1.093429,0.484375,1.32008,0.471967,0.0006481481481481481,1888.53,671.0
13.69,13.69,1,35,35,1.208231,0.53125,1.316884,0.473661,0.0006666666666666666,1888.53,671.0
13.72,13.72,1,36,36,1.009669,0.59375,1.30835,0.476997,0.0006851851851851853,1820.51,671.0
14.28,14.28,1,37,37,1.066485,0.609375,1.301813,0.480574,0.0007037037037037038,1868.55,671.0
14.43,14.43,1,38,38,1.359792,0.46875,1.303339,0.480263,0.0007222222222222222,1848.63,671.0
14.47,14.47,1,39,39,1.042833,0.5625,1.296659,0.482372,0.0007407407407407407,1829.79,671.0
14.51,14.51,1,40,40,1.124689,0.609375,1.29236,0.485547,0.0007592592592592593,1838.45,671.0
15.12,15.12,1,41,41,1.060032,0.640625,1.286694,0.489329,0.0007777777777777778,1842.57,671.0
15.27,15.27,1,42,42,1.193038,0.59375,1.284464,0.491815,0.0007962962962962962,1844.98,671.0
15.3,15.3,1,43,43,1.1258,0.578125,1.280774,0.493823,0.0008148148148148148,1805.69,671.0
15.34,15.34,1,44,44,1.130468,0.578125,1.277358,0.495739,0.0008333333333333334,1886.95,671.0
15.89,15.89,1,45,45,1.230577,0.5,1.276318,0.495833,0.0008518518518518519,1799.07,671.0
16.12,16.12,1,46,46,1.051671,0.65625,1.271435,0.499321,0.0008703703703703704,1762.17,671.0
16.15,16.15,1,47,47,1.039084,0.671875,1.266491,0.502992,0.0008888888888888888,1857.88,671.0
16.19,16.19,1,48,48,0.885351,0.671875,1.258551,0.50651,0.0009074074074074074,1868.12,671.0
