elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2560.475136,0,1982,48,671.0,1142.9
30.1,26.9,2601.32864,0,2046,46,671.0,1145.0
45.1,26.2,2601.34912,42,1986,50,633.1,1145.0
60.1,25.1,2601.53344,17,2046,46,671.6,1145.0
75.1,25.0,2601.61536,57,1991,52,671.6,1145.0
90.2,26.1,2735.853568,1,2046,47,633.1,1145.0
105.2,25.8,2733.518848,1,1986,48,700.1,1145.0
120.2,26.2,2733.551616,34,2046,46,671.0,1145.0
135.2,26.2,2733.551616,0,1990,46,671.0,1145.0
