elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
16.0,0.0,2408.091648,98,5067,77,2407.5,3984.6
31.0,101.6,2449.932288,83,5128,79,3078.9,4005.6
46.1,101.3,2469.629952,98,5104,78,2407.5,4005.6
61.1,101.4,2469.748736,14,5094,58,3062.3,4005.6
76.1,101.6,2469.84704,98,5093,70,3072.4,4005.6
91.2,100.0,2470.002688,98,5095,76,3072.4,4007.7
106.2,103.1,2470.01088,98,5095,74,2418.1,4007.7
121.2,99.6,2470.047744,98,5095,78,3072.4,4007.7
136.2,103.3,2470.047744,99,5095,73,2407.5,4007.7
