epoch,train_loss,train_acc,val_acc,val_macro_f1,val_weighted_f1,val_macro_precision,val_macro_recall,val_mmae,lr_end,train_time_s,val_time_s,epoch_time_s,gpu_peak_mb,is_best
1,1.090178,0.558099,0.651994,0.634229,0.628883,0.675803,0.654156,0.803258,4.995305164319249e-05,36.43,5.27,41.69,3763.3,True
2,0.636294,0.763204,0.671252,0.675767,0.667603,0.701907,0.670876,0.841582,4.990610328638498e-05,36.05,5.28,41.33,3761.0,True
3,0.38472,0.872946,0.669876,0.67328,0.66442,0.70541,0.674323,0.806191,4.9859154929577466e-05,36.11,4.52,40.63,3761.0,False
4,0.247214,0.919014,0.687758,0.696934,0.689691,0.70834,0.692749,0.739455,4.9812206572769954e-05,35.76,5.25,41.01,3761.0,True
5,0.110605,0.967136,0.671252,0.679252,0.667135,0.681729,0.687789,0.768949,4.976525821596245e-05,35.53,4.51,40.04,3761.0,False
