elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2475.728896,1,1632,46,671.0,832.6
30.1,23.1,2516.660224,1,1693,45,671.0,832.6
45.1,23.2,2516.729856,1,1633,44,633.1,832.6
60.1,22.4,2583.9616,2,1694,45,671.6,832.6
75.1,24.2,2583.977984,26,1634,46,633.1,832.6
90.2,21.8,2651.123712,1,1692,45,671.0,832.6
105.2,23.0,2651.148288,1,1631,45,671.0,832.6
120.2,22.4,2651.193344,27,1691,45,671.0,832.6
135.2,23.6,2651.193344,1,1635,54,671.0,832.6
