wall_time,elapsed_s,epoch,global_step,step_in_epoch,loss,batch_acc,running_loss,running_acc,lr,samples_per_s,gpu_alloc_mb
7.59,7.59,1,1,1,1.709444,0.359375,1.709444,0.359375,3.7037037037037037e-05,213.16,671.0
7.63,7.63,1,2,2,1.59655,0.390625,1.652997,0.375,5.555555555555555e-05,1594.98,671.0
7.67,7.67,1,3,3,1.607389,0.34375,1.637794,0.364583,7.407407407407407e-05,1629.28,671.0
7.71,7.71,1,4,4,1.826944,0.296875,1.685082,0.347656,9.259259259259259e-05,1641.78,671.0
8.07,8.07,1,5,5,1.308945,0.46875,1.609854,0.371875,0.0001111111111111111,1623.84,671.0
8.15,8.15,1,6,6,1.697757,0.359375,1.624505,0.369792,0.00012962962962962963,1633.09,671.0
8.28,8.28,1,7,7,1.255411,0.4375,1.571777,0.379464,0.00014814814814814815,1645.78,671.0
8.32,8.32,1,8,8,1.666955,0.34375,1.583674,0.375,0.00016666666666666666,1627.03,671.0
8.94,8.94,1,9,9,1.538448,0.28125,1.578649,0.364583,0.00018518518518518518,1600.67,671.0
8.98,8.98,1,10,10,1.249139,0.484375,1.545698,0.376563,0.0002037037037037037,1644.53,671.0
9.12,9.12,1,11,11,1.372814,0.421875,1.529981,0.380682,0.0002222222222222222,1646.99,671.0
9.16,9.16,1,12,12,1.239151,0.5,1.505746,0.390625,0.00024074074074074072,1638.0,671.0
9.83,9.83,1,13,13,1.404626,0.375,1.497967,0.389423,0.00025925925925925926,1567.82,671.0
9.87,9.87,1,14,14,1.264992,0.4375,1.481326,0.392857,0.0002777777777777778,1550.49,671.0
9.98,9.98,1,15,15,1.302413,0.453125,1.469398,0.396875,0.0002962962962962963,1627.15,671.0
10.02,10.02,1,16,16,1.358662,0.4375,1.462477,0.399414,0.0003148148148148148,1578.74,671.0
10.55,10.55,1,17,17,1.172247,0.5625,1.445405,0.409007,0.0003333333333333333,1639.81,671.0
10.59,10.59,1,18,18,1.265969,0.484375,1.435436,0.413194,0.0003518518518518519,1628.78,671.0
10.66,10.66,1,19,19,1.232631,0.484375,1.424762,0.416941,0.00037037037037037035,1644.41,671.0
10.7,10.7,1,20,20,1.364846,0.453125,1.421767,0.41875,0.0003888888888888889,1649.51,671.0
11.24,11.24,1,21,21,1.352908,0.46875,1.418488,0.421131,0.0004074074074074074,1590.03,671.0
11.28,11.28,1,22,22,1.222989,0.515625,1.409601,0.425426,0.00042592592592592595,1606.35,671.0
11.32,11.32,1,23,23,1.222745,0.546875,1.401477,0.430707,0.0004444444444444444,1642.53,671.0
11.36,11.36,1,24,24,1.238334,0.5,1.394679,0.433594,0.000462962962962963,1605.96,671.0
12.1,12.1,1,25,25,1.22266,0.5,1.387799,0.43625,0.00048148148148148144,1620.86,671.0
12.14,12.14,1,26,26,1.316724,0.46875,1.385065,0.4375,0.0005,1647.74,671.0
12.18,12.18,1,27,27,1.174001,0.546875,1.377248,0.441551,0.0005185185185185185,1614.63,671.0
12.22,12.22,1,28,28,1.22377,0.484375,1.371767,0.44308,0.0005370370370370371,1630.83,671.0
12.87,12.87,1,29,29,0.962427,0.65625,1.357651,0.450431,0.0005555555555555556,1629.01,671.0
12.91,12.91,1,30,30,0.917094,0.71875,1.342966,0.459375,0.0005740740740740741,1576.75,671.0
12.95,12.95,1,31,31,1.127377,0.578125,1.336012,0.463206,0.0005925925925925926,1622.48,671.0
13.0,13.0,1,32,32,1.258974,0.515625,1.333604,0.464844,0.0006111111111111112,1584.87,671.0
13.61,13.61,1,33,33,1.096213,0.625,1.326411,0.469697,0.0006296296296296296,1586.02,671.0
13.65,13.65,1,34,34,1.085125,0.53125,1.319314,0.471507,0.0006481481481481481,1547.72,671.0
13.69,13.69,1,35,35,1.217394,0.546875,1.316402,0.473661,0.0006666666666666666,1600.14,671.0
13.73,13.73,1,36,36,1.001857,0.59375,1.307665,0.476997,0.0006851851851851853,1608.24,671.0
14.28,14.28,1,37,37,1.075242,0.609375,1.301383,0.480574,0.0007037037037037038,1583.78,671.0
14.38,14.38,1,38,38,1.360953,0.46875,1.30295,0.480263,0.0007222222222222222,1512.88,671.0
14.42,14.42,1,39,39,1.008303,0.546875,1.295395,0.481971,0.0007407407407407407,1593.38,671.0
14.46,14.46,1,40,40,1.12033,0.625,1.291019,0.485547,0.0007592592592592593,1623.61,671.0
15.12,15.12,1,41,41,1.07811,0.640625,1.285826,0.489329,0.0007777777777777778,1618.23,671.0
15.25,15.25,1,42,42,1.160517,0.609375,1.282842,0.492188,0.0007962962962962962,1628.66,671.0
15.35,15.35,1,43,43,1.123842,0.5625,1.279145,0.493823,0.0008148148148148148,1627.58,671.0
15.39,15.39,1,44,44,1.10089,0.578125,1.275093,0.495739,0.0008333333333333334,1633.11,671.0
15.88,15.88,1,45,45,1.221993,0.515625,1.273913,0.496181,0.0008518518518518519,1631.78,671.0
16.1,16.1,1,46,46,1.079616,0.640625,1.26969,0.499321,0.0008703703703703704,1619.4,671.0
16.14,16.14,1,47,47,1.027627,0.671875,1.264539,0.502992,0.0008888888888888888,1584.19,671.0
16.18,16.18,1,48,48,0.868774,0.6875,1.256294,0.506836,0.0009074074074074074,1615.74,671.0
16.61,16.61,1,49,49,0.991488,0.625,1.25089,0.509247,0.000925925925925926,1611.96,671.0
16.9,16.9,1,50,50,1.036299,0.65625,1.246598,0.512188,0.0009444444444444445,1648.38,671.0
16.94,16.94,1,51,51,1.132331,0.5,1.244358,0.511949,0.0009629629629629629,1649.98,671.0
16.98,16.98,1,52,52,1.109201,0.578125,1.241758,0.513221,0.0009814814814814816,1605.77,671.0
