elapsed_s,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb,gpu_temp_c,torch_alloc_mb,torch_reserved_mb
15.0,0.0,2560.524288,1,2194,49,671.0,1344.3
30.1,28.9,2601.517056,1,2260,47,671.0,1348.5
45.1,28.1,2601.623552,60,2196,56,633.1,1348.5
60.1,26.6,2601.648128,27,2257,53,671.6,1348.5
75.1,27.1,2601.65632,21,2202,50,700.4,1348.5
90.1,27.6,2668.83072,1,2261,47,633.1,1348.5
105.2,27.6,2668.888064,1,2200,46,1142.2,1348.5
120.2,28.8,2668.908544,0,2256,47,671.0,1348.5
135.2,27.0,2668.908544,76,2199,57,671.0,1348.5
